Fluid Communities,lancichinetti1,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Optimal subproblem size 20,finan512-10k,obj,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471
Optimal subproblem size 20,finan512-10k,iter,65,61,65,61,61,65,65,65,57,57
Optimal subproblem size 20,GirvanNewman,obj,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665,0.45800216666666665
Optimal subproblem size 20,GirvanNewman,iter,104,104,104,104,104,100,104,100,100,104
Optimal subproblem size 20,msc23052,obj,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843
Optimal subproblem size 20,msc23052,iter,41,45,45,45,41,45,45,41,45,41
Optimal subproblem size 20,opsahl-powergrid,obj,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856
Optimal subproblem size 20,opsahl-powergrid,iter,65,65,65,65,65,69,69,65,69,69
Optimal subproblem size 20,roadNet-PA-20k,obj,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435,0.49861467539593435
Optimal subproblem size 20,roadNet-PA-20k,iter,66,66,66,66,66,66,66,66,66,66
Optimal subproblem size 20,lancichinetti1,obj,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623,0.4545575556244623
Optimal subproblem size 20,lancichinetti1,iter,112,112,112,112,112,112,112,112,116,116
Optimal subproblem size 64,finan512-10k,obj,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471,0.4986731429016471
Optimal subproblem size 64,finan512-10k,iter,65,65,53,57,65,61,65,53,53,53
Optimal subproblem size 64,GirvanNewman,obj,0.457262,0.457262,0.457262,0.457262,0.457262,0.457262,0.457262,0.457262,0.457262,0.457262
Optimal subproblem size 64,GirvanNewman,iter,63,67,67,63,67,71,71,63,71,71
Optimal subproblem size 64,msc23052,obj,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843,0.4978539684554843
Optimal subproblem size 64,msc23052,iter,37,45,45,37,37,37,45,41,45,45
Optimal subproblem size 64,opsahl-powergrid,obj,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856,0.49763840787237856
Optimal subproblem size 64,opsahl-powergrid,iter,61,65,69,53,69,65,61,61,65,61
Optimal subproblem size 64,roadNet-PA-20k,obj,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449,0.4986153811217449
Optimal subproblem size 64,roadNet-PA-20k,iter,58,54,66,66,62,66,58,58,58,54
Optimal subproblem size 64,lancichinetti1,obj,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958,0.4549651241640958
Optimal subproblem size 64,lancichinetti1,iter,82,82,74,82,74,82,74,86,82,82
QAOA (IBMQ Poughkeepsie) subproblem size 20,finan512-10k,obj,0.4986047956391265
QAOA (IBMQ Poughkeepsie) subproblem size 20,finan512-10k,iter,83
QAOA (IBMQ Poughkeepsie) subproblem size 20,GirvanNewman,obj,0.4575786666666667
QAOA (IBMQ Poughkeepsie) subproblem size 20,GirvanNewman,iter,119
QAOA (IBMQ Poughkeepsie) subproblem size 20,msc23052,obj,0.4971951448461011
QAOA (IBMQ Poughkeepsie) subproblem size 20,msc23052,iter,55
QAOA (IBMQ Poughkeepsie) subproblem size 20,opsahl-powergrid,obj,0.4976111774851799
QAOA (IBMQ Poughkeepsie) subproblem size 20,opsahl-powergrid,iter,86
QAOA (IBMQ Poughkeepsie) subproblem size 20,roadNet-PA-20k,obj,0.49843050852679077
QAOA (IBMQ Poughkeepsie) subproblem size 20,roadNet-PA-20k,iter,86
QAOA (IBMQ Poughkeepsie) subproblem size 20,lancichinetti1,obj,0.45439621266450286
QAOA (IBMQ Poughkeepsie) subproblem size 20,lancichinetti1,iter,153
QAOA (simulator) subproblem size 20,finan512-10k,obj,0.4972453184291108,0.49647084932761876,0.4986047956391265,0.49678841077268177,0.4973381806488674,0.4956841718293549,0.49862474566800585,0.4973349558132415,0.49724234945239937,0.4956841718293549
QAOA (simulator) subproblem size 20,finan512-10k,iter,85,77,77,81,84,86,79,80,83,72
QAOA (simulator) subproblem size 20,GirvanNewman,obj,0.45869112,0.45762718,0.45720611333333333,0.4578586666666667,0.458542,0.45746466666666663,0.45815518,0.4573376866666667,0.4578195,0.45736958000000005
QAOA (simulator) subproblem size 20,GirvanNewman,iter,118,112,110,120,111,123,124,107,123,118
QAOA (simulator) subproblem size 20,msc23052,obj,0.4969815515517139,0.4953821880719448,0.4969782066960357,0.4968618041187647,0.4981825217701378,0.49730734725828807,0.49725429655907627,0.4976496985294267,0.4955323872981226,0.49851890224633544
QAOA (simulator) subproblem size 20,msc23052,iter,51,59,60,53,50,54,60,51,54,55
QAOA (simulator) subproblem size 20,opsahl-powergrid,obj,0.4975338445654541,0.49770570188668867,0.497185196715169,0.4976214233783362,0.49732667283582127,0.4959089448050171,0.4970759071881691,0.49732667283582127,0.49733486035089114,0.49759842474049953
QAOA (simulator) subproblem size 20,opsahl-powergrid,iter,87,82,83,83,91,79,83,83,87,80
QAOA (simulator) subproblem size 20,roadNet-PA-20k,obj,0.49857808034240375,0.49799511774197786,0.4984832505041649,0.49835883945182335,0.4979580471505476,0.4985837371758541,0.49858695704986483,0.49860997790850775,0.49858919001043733,0.4981808028864737
QAOA (simulator) subproblem size 20,roadNet-PA-20k,iter,87,83,80,81,81,82,91,82,85,83
QAOA (simulator) subproblem size 20,lancichinetti1,obj,0.4547369142486622,0.4548000514545852,0.45443097178754893,0.45458520461320207,0.4547395356060497,0.4543861512171684,0.45452677080632453,0.45444308335926376,0.4546147111012383,0.4544918578765053
QAOA (simulator) subproblem size 20,lancichinetti1,iter,142,141,144,153,137,146,130,129,136,142
Spectral,finan512-10k,obj,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465,0.49858749159674465
Spectral,finan512-10k,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spectral,GirvanNewman,obj,0.42342272000000003,0.42360558,0.42360558,0.42360558,0.42386666666666667,0.42342272000000003,0.42360558,0.42360558,0.4254856866666667,0.42360558
Spectral,GirvanNewman,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spectral,msc23052,obj,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755,0.19017952840686755
Spectral,msc23052,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spectral,opsahl-powergrid,obj,0.45225799016375856,0.45225799016375856,0.4529013080613261,0.4965785846435888,0.45225799016375856,0.4529013080613261,0.4965785846435888,0.45225799016375856,0.4965785846435888,0.45225799016375856
Spectral,opsahl-powergrid,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spectral,roadNet-PA-20k,obj,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831,0.4971104738979831
Spectral,roadNet-PA-20k,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spectral,lancichinetti1,obj,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371,0.011363363700293371
Spectral,lancichinetti1,iter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
